"YearStart","LocationAbbr","Class","Data_Value","Data_Value_Alt","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Age(years)","Education","Gender","Income","Race/Ethnicity","GeoLocation","ClassID","TopicID","QuestionID","StratificationCategory1","Stratification1","StratificationCategoryId1","StratificationID1","Number_people"
2011,"CA","Obesity / Weight Status",37.3,37.3,27.5,48.2,151,NA,NA,NA,NA,"American Indian/Alaska Native","(37.638640123, -120.999999538)","OWS","OWS1","Q036","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",57
2011,"CO","Obesity / Weight Status",10.2,10.2,7.6,13.7,477,"18 - 24",NA,NA,NA,NA,"(38.843840757, -106.133610921)","OWS","OWS1","Q036","Age (years)","18 - 24","AGEYR","AGEYR1824",49
2011,"CO","Obesity / Weight Status",24.2,24.2,22.1,26.5,2487,"45 - 54",NA,NA,NA,NA,"(38.843840757, -106.133610921)","OWS","OWS1","Q036","Age (years)","45 - 54","AGEYR","AGEYR4554",602
2011,"CO","Obesity / Weight Status",19.3,19.3,16.3,22.6,1025,"25 - 34",NA,NA,NA,NA,"(38.843840757, -106.133610921)","OWS","OWS1","Q036","Age (years)","25 - 34","AGEYR","AGEYR2534",198
2011,"CO","Obesity / Weight Status",22.7,22.7,20.2,25.3,1731,"35 - 44",NA,NA,NA,NA,"(38.843840757, -106.133610921)","OWS","OWS1","Q036","Age (years)","35 - 44","AGEYR","AGEYR3544",393
2011,"CO","Obesity / Weight Status",20.2,20.2,18.5,22,4004,"65 or older",NA,NA,NA,NA,"(38.843840757, -106.133610921)","OWS","OWS1","Q036","Age (years)","65 or older","AGEYR","AGEYR65PLUS",809
2011,"CO","Obesity / Weight Status",24.2,24.2,22.3,26.2,3252,"55 - 64",NA,NA,NA,NA,"(38.843840757, -106.133610921)","OWS","OWS1","Q036","Age (years)","55 - 64","AGEYR","AGEYR5564",787
2011,"CO","Obesity / Weight Status",23.5,23.5,21.4,25.7,3163,NA,"High school graduate",NA,NA,NA,"(38.843840757, -106.133610921)","OWS","OWS1","Q036","Education","High school graduate","EDU","EDUHSGRAD",744
2011,"CO","Obesity / Weight Status",22.3,22.3,20.4,24.3,3468,NA,"Some college or technical school",NA,NA,NA,"(38.843840757, -106.133610921)","OWS","OWS1","Q036","Education","Some college or technical school","EDU","EDUCOTEC",774
2011,"CO","Obesity / Weight Status",15.6,15.6,14.4,16.9,5576,NA,"College graduate",NA,NA,NA,"(38.843840757, -106.133610921)","OWS","OWS1","Q036","Education","College graduate","EDU","EDUCOGRAD",870
2011,"CO","Obesity / Weight Status",25.7,25.7,21.4,30.6,744,NA,"Less than high school",NA,NA,NA,"(38.843840757, -106.133610921)","OWS","OWS1","Q036","Education","Less than high school","EDU","EDUHS",192
2011,"CO","Obesity / Weight Status",21.1,21.1,19.6,22.7,5700,NA,NA,"Male",NA,NA,"(38.843840757, -106.133610921)","OWS","OWS1","Q036","Gender","Male","GEN","MALE",1203
2011,"CO","Obesity / Weight Status",20.3,20.3,19,21.7,7276,NA,NA,"Female",NA,NA,"(38.843840757, -106.133610921)","OWS","OWS1","Q036","Gender","Female","GEN","FEMALE",1478
2011,"CO","Obesity / Weight Status",17.5,17.5,14.8,20.6,1604,NA,NA,NA,"Data not reported",NA,"(38.843840757, -106.133610921)","OWS","OWS1","Q036","Income","Data not reported","INC","INCNR",281
2011,"CO","Obesity / Weight Status",25.9,25.9,21.8,30.4,1034,NA,NA,NA,"Less than $15,000",NA,"(38.843840757, -106.133610921)","OWS","OWS1","Q036","Income","Less than $15,000","INC","INCLESS15",268
2011,"CO","Obesity / Weight Status",21.3,21.3,18.6,24.3,1757,NA,NA,NA,"$35,000 - $49,999",NA,"(38.843840757, -106.133610921)","OWS","OWS1","Q036","Income","$35,000 - $49,999","INC","INC3550",375
2011,"CO","Obesity / Weight Status",18.3,18.3,16.7,19.9,3773,NA,NA,NA,"$75,000 or greater",NA,"(38.843840757, -106.133610921)","OWS","OWS1","Q036","Income","$75,000 or greater","INC","INC75PLUS",691
2011,"CO","Obesity / Weight Status",19.5,19.5,17.3,21.9,1968,NA,NA,NA,"$50,000 - $74,999",NA,"(38.843840757, -106.133610921)","OWS","OWS1","Q036","Income","$50,000 - $74,999","INC","INC5075",384
2011,"CO","Obesity / Weight Status",23.7,23.7,19.7,28.2,1134,NA,NA,NA,"$25,000 - $34,999",NA,"(38.843840757, -106.133610921)","OWS","OWS1","Q036","Income","$25,000 - $34,999","INC","INC2535",269
2011,"CO","Obesity / Weight Status",24.2,24.2,21.2,27.6,1706,NA,NA,NA,"$15,000 - $24,999",NA,"(38.843840757, -106.133610921)","OWS","OWS1","Q036","Income","$15,000 - $24,999","INC","INC1525",413
2011,"CO","Obesity / Weight Status",23.5,23.5,13,38.6,73,NA,NA,NA,NA,"Other","(38.843840757, -106.133610921)","OWS","OWS1","Q036","Race/Ethnicity","Other","RACE","RACEOTH",18
2011,"CO","Obesity / Weight Status",18.9,18.9,17.8,19.9,10641,NA,NA,NA,NA,"Non-Hispanic White","(38.843840757, -106.133610921)","OWS","OWS1","Q036","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",2012
2011,"CO","Obesity / Weight Status",7.7,7.7,3.1,18,132,NA,NA,NA,NA,"Asian","(38.843840757, -106.133610921)","OWS","OWS1","Q036","Race/Ethnicity","Asian","RACE","RACEASN",11
2011,"CO","Obesity / Weight Status",30.7,30.7,19.6,44.8,89,NA,NA,NA,NA,"American Indian/Alaska Native","(38.843840757, -106.133610921)","OWS","OWS1","Q036","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",28
2011,"CO","Obesity / Weight Status",23,23,15.5,32.7,197,NA,NA,NA,NA,"2 or more races","(38.843840757, -106.133610921)","OWS","OWS1","Q036","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",46
2011,"CO","Obesity / Weight Status",26.5,26.5,23.3,29.9,1402,NA,NA,NA,NA,"Hispanic","(38.843840757, -106.133610921)","OWS","OWS1","Q036","Race/Ethnicity","Hispanic","RACE","RACEHIS",372
2011,"CO","Obesity / Weight Status",34.2,34.2,26.9,42.3,250,NA,NA,NA,NA,"Non-Hispanic Black","(38.843840757, -106.133610921)","OWS","OWS1","Q036","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",86
2011,"CT","Obesity / Weight Status",16.1,16.1,10.9,23.1,264,"18 - 24",NA,NA,NA,NA,"(41.56266102, -72.649840952)","OWS","OWS1","Q036","Age (years)","18 - 24","AGEYR","AGEYR1824",43
2011,"CT","Obesity / Weight Status",28.6,28.6,25.4,32,1392,"55 - 64",NA,NA,NA,NA,"(41.56266102, -72.649840952)","OWS","OWS1","Q036","Age (years)","55 - 64","AGEYR","AGEYR5564",399
2011,"CT","Obesity / Weight Status",27,27,24,30.3,1287,"45 - 54",NA,NA,NA,NA,"(41.56266102, -72.649840952)","OWS","OWS1","Q036","Age (years)","45 - 54","AGEYR","AGEYR4554",348
2011,"CT","Obesity / Weight Status",25.4,25.4,21.7,29.5,907,"35 - 44",NA,NA,NA,NA,"(41.56266102, -72.649840952)","OWS","OWS1","Q036","Age (years)","35 - 44","AGEYR","AGEYR3544",231
2011,"CT","Obesity / Weight Status",23.7,23.7,21.3,26.3,1989,"65 or older",NA,NA,NA,NA,"(41.56266102, -72.649840952)","OWS","OWS1","Q036","Age (years)","65 or older","AGEYR","AGEYR65PLUS",472
2011,"CT","Obesity / Weight Status",23.2,23.2,19.4,27.6,618,"25 - 34",NA,NA,NA,NA,"(41.56266102, -72.649840952)","OWS","OWS1","Q036","Age (years)","25 - 34","AGEYR","AGEYR2534",144
2011,"CT","Obesity / Weight Status",29,29,25.9,32.3,1579,NA,"High school graduate",NA,NA,NA,"(41.56266102, -72.649840952)","OWS","OWS1","Q036","Education","High school graduate","EDU","EDUHSGRAD",458
2011,"CT","Obesity / Weight Status",26.4,26.4,23.5,29.6,1493,NA,"Some college or technical school",NA,NA,NA,"(41.56266102, -72.649840952)","OWS","OWS1","Q036","Education","Some college or technical school","EDU","EDUCOTEC",395
2011,"CT","Obesity / Weight Status",16.7,16.7,15.1,18.5,2926,NA,"College graduate",NA,NA,NA,"(41.56266102, -72.649840952)","OWS","OWS1","Q036","Education","College graduate","EDU","EDUCOGRAD",489
2011,"CT","Obesity / Weight Status",31.2,31.2,25.6,37.3,446,NA,"Less than high school",NA,NA,NA,"(41.56266102, -72.649840952)","OWS","OWS1","Q036","Education","Less than high school","EDU","EDUHS",140
2011,"CT","Obesity / Weight Status",23.6,23.6,21.7,25.6,3887,NA,NA,"Female",NA,NA,"(41.56266102, -72.649840952)","OWS","OWS1","Q036","Gender","Female","GEN","FEMALE",918
2011,"CT","Obesity / Weight Status",25.4,25.4,23.1,27.8,2570,NA,NA,"Male",NA,NA,"(41.56266102, -72.649840952)","OWS","OWS1","Q036","Gender","Male","GEN","MALE",653
2011,"CT","Obesity / Weight Status",20.7,20.7,18.5,23.2,2208,NA,NA,NA,"$75,000 or greater",NA,"(41.56266102, -72.649840952)","OWS","OWS1","Q036","Income","$75,000 or greater","INC","INC75PLUS",458
2011,"CT","Obesity / Weight Status",23.2,23.2,19.7,27.1,850,NA,NA,NA,"$50,000 - $74,999",NA,"(41.56266102, -72.649840952)","OWS","OWS1","Q036","Income","$50,000 - $74,999","INC","INC5075",198
2011,"CT","Obesity / Weight Status",27.5,27.5,22.8,32.7,727,NA,NA,NA,"$35,000 - $49,999",NA,"(41.56266102, -72.649840952)","OWS","OWS1","Q036","Income","$35,000 - $49,999","INC","INC3550",200
2011,"CT","Obesity / Weight Status",24.7,24.7,20.3,29.7,549,NA,NA,NA,"$25,000 - $34,999",NA,"(41.56266102, -72.649840952)","OWS","OWS1","Q036","Income","$25,000 - $34,999","INC","INC2535",136
2011,"CT","Obesity / Weight Status",31.7,31.7,26.1,37.8,469,NA,NA,NA,"Less than $15,000",NA,"(41.56266102, -72.649840952)","OWS","OWS1","Q036","Income","Less than $15,000","INC","INCLESS15",149
2011,"CT","Obesity / Weight Status",28.7,28.7,24.2,33.6,743,NA,NA,NA,"$15,000 - $24,999",NA,"(41.56266102, -72.649840952)","OWS","OWS1","Q036","Income","$15,000 - $24,999","INC","INC1525",214
2011,"CT","Obesity / Weight Status",24.8,24.8,20.2,29.9,911,NA,NA,NA,"Data not reported",NA,"(41.56266102, -72.649840952)","OWS","OWS1","Q036","Income","Data not reported","INC","INCNR",226
2011,"CT","Obesity / Weight Status",32.8,32.8,26.8,39.5,467,NA,NA,NA,NA,"Non-Hispanic Black","(41.56266102, -72.649840952)","OWS","OWS1","Q036","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",154
2011,"CT","Obesity / Weight Status",30.1,30.1,17.8,46.1,57,NA,NA,NA,NA,"2 or more races","(41.56266102, -72.649840952)","OWS","OWS1","Q036","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",18
2011,"CT","Obesity / Weight Status",23,23,21.4,24.7,5100,NA,NA,NA,NA,"Non-Hispanic White","(41.56266102, -72.649840952)","OWS","OWS1","Q036","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",1173
2011,"CT","Obesity / Weight Status",32.6,32.6,27,38.7,501,NA,NA,NA,NA,"Hispanic","(41.56266102, -72.649840952)","OWS","OWS1","Q036","Race/Ethnicity","Hispanic","RACE","RACEHIS",164
2011,"CT","Obesity / Weight Status",6.3,6.3,3.2,12.2,164,NA,NA,NA,NA,"Asian","(41.56266102, -72.649840952)","OWS","OWS1","Q036","Race/Ethnicity","Asian","RACE","RACEASN",11
2011,"CT","Obesity / Weight Status",36,36,22.1,52.9,53,NA,NA,NA,NA,"Other","(41.56266102, -72.649840952)","OWS","OWS1","Q036","Race/Ethnicity","Other","RACE","RACEOTH",20
2011,"DC","Obesity / Weight Status",26.3,26.3,23.2,29.6,1386,"65 or older",NA,NA,NA,NA,"(38.890371385, -77.031961127)","OWS","OWS1","Q036","Age (years)","65 or older","AGEYR","AGEYR65PLUS",365
2011,"DC","Obesity / Weight Status",34.8,34.8,30.2,39.6,759,"45 - 54",NA,NA,NA,NA,"(38.890371385, -77.031961127)","OWS","OWS1","Q036","Age (years)","45 - 54","AGEYR","AGEYR4554",265
2011,"DC","Obesity / Weight Status",30.6,30.6,26.9,34.5,1064,"55 - 64",NA,NA,NA,NA,"(38.890371385, -77.031961127)","OWS","OWS1","Q036","Age (years)","55 - 64","AGEYR","AGEYR5564",326
2011,"DC","Obesity / Weight Status",20.8,20.8,16.6,25.8,437,"25 - 34",NA,NA,NA,NA,"(38.890371385, -77.031961127)","OWS","OWS1","Q036","Age (years)","25 - 34","AGEYR","AGEYR2534",91
2011,"DC","Obesity / Weight Status",22,22,18,26.5,599,"35 - 44",NA,NA,NA,NA,"(38.890371385, -77.031961127)","OWS","OWS1","Q036","Age (years)","35 - 44","AGEYR","AGEYR3544",132
2011,"DC","Obesity / Weight Status",8.5,8.5,4.1,16.7,123,"18 - 24",NA,NA,NA,NA,"(38.890371385, -77.031961127)","OWS","OWS1","Q036","Age (years)","18 - 24","AGEYR","AGEYR1824",11
2011,"DC","Obesity / Weight Status",31,31,26.2,36.3,673,NA,"Some college or technical school",NA,NA,NA,"(38.890371385, -77.031961127)","OWS","OWS1","Q036","Education","Some college or technical school","EDU","EDUCOTEC",209
2011,"DC","Obesity / Weight Status",33,33,28.4,38,750,NA,"High school graduate",NA,NA,NA,"(38.890371385, -77.031961127)","OWS","OWS1","Q036","Education","High school graduate","EDU","EDUHSGRAD",248
2011,"DC","Obesity / Weight Status",39.7,39.7,32.1,47.8,269,NA,"Less than high school",NA,NA,NA,"(38.890371385, -77.031961127)","OWS","OWS1","Q036","Education","Less than high school","EDU","EDUHS",107
2011,"DC","Obesity / Weight Status",11.9,11.9,10.4,13.6,2665,NA,"College graduate",NA,NA,NA,"(38.890371385, -77.031961127)","OWS","OWS1","Q036","Education","College graduate","EDU","EDUCOGRAD",318
2011,"DC","Obesity / Weight Status",28.4,28.4,25.8,31.2,2652,NA,NA,"Female",NA,NA,"(38.890371385, -77.031961127)","OWS","OWS1","Q036","Gender","Female","GEN","FEMALE",754
2011,"DC","Obesity / Weight Status",18.6,18.6,16,21.4,1716,NA,NA,"Male",NA,NA,"(38.890371385, -77.031961127)","OWS","OWS1","Q036","Gender","Male","GEN","MALE",320
2011,"DC","Obesity / Weight Status",12.7,12.7,10.7,14.9,1820,NA,NA,NA,"$75,000 or greater",NA,"(38.890371385, -77.031961127)","OWS","OWS1","Q036","Income","$75,000 or greater","INC","INC75PLUS",232
2011,"DC","Obesity / Weight Status",22.1,22.1,16.8,28.6,505,NA,NA,NA,"Data not reported",NA,"(38.890371385, -77.031961127)","OWS","OWS1","Q036","Income","Data not reported","INC","INCNR",112
2011,"DC","Obesity / Weight Status",20.3,20.3,15.8,25.6,475,NA,NA,NA,"$50,000 - $74,999",NA,"(38.890371385, -77.031961127)","OWS","OWS1","Q036","Income","$50,000 - $74,999","INC","INC5075",97
2011,"DC","Obesity / Weight Status",41.6,41.6,34.9,48.6,464,NA,NA,NA,"Less than $15,000",NA,"(38.890371385, -77.031961127)","OWS","OWS1","Q036","Income","Less than $15,000","INC","INCLESS15",194
2011,"DC","Obesity / Weight Status",35.3,35.3,29.3,41.8,472,NA,NA,NA,"$15,000 - $24,999",NA,"(38.890371385, -77.031961127)","OWS","OWS1","Q036","Income","$15,000 - $24,999","INC","INC1525",167
2011,"DC","Obesity / Weight Status",30,30,22.5,38.8,277,NA,NA,NA,"$25,000 - $34,999",NA,"(38.890371385, -77.031961127)","OWS","OWS1","Q036","Income","$25,000 - $34,999","INC","INC2535",84
2011,"DC","Obesity / Weight Status",27.6,27.6,21.1,35.2,355,NA,NA,NA,"$35,000 - $49,999",NA,"(38.890371385, -77.031961127)","OWS","OWS1","Q036","Income","$35,000 - $49,999","INC","INC3550",98
2011,"DC","Obesity / Weight Status",10.7,10.7,8.8,13,1939,NA,NA,NA,NA,"Non-Hispanic White","(38.890371385, -77.031961127)","OWS","OWS1","Q036","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",208
2011,"DC","Obesity / Weight Status",0.9,0.9,0.3,3,91,NA,NA,NA,NA,"Asian","(38.890371385, -77.031961127)","OWS","OWS1","Q036","Race/Ethnicity","Asian","RACE","RACEASN",1
2011,"DC","Obesity / Weight Status",22.9,22.9,10.8,42.1,53,NA,NA,NA,NA,"Other","(38.890371385, -77.031961127)","OWS","OWS1","Q036","Race/Ethnicity","Other","RACE","RACEOTH",13
2011,"DC","Obesity / Weight Status",13.3,13.3,8.3,20.6,167,NA,NA,NA,NA,"Hispanic","(38.890371385, -77.031961127)","OWS","OWS1","Q036","Race/Ethnicity","Hispanic","RACE","RACEHIS",23
2011,"DC","Obesity / Weight Status",36.7,36.7,33.4,40.1,1953,NA,NA,NA,NA,"Non-Hispanic Black","(38.890371385, -77.031961127)","OWS","OWS1","Q036","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",717
2011,"DC","Obesity / Weight Status",32.2,32.2,17,52.4,64,NA,NA,NA,NA,"2 or more races","(38.890371385, -77.031961127)","OWS","OWS1","Q036","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",21
2011,"DE","Obesity / Weight Status",31.4,31.4,27.1,36,785,"45 - 54",NA,NA,NA,NA,"(39.008830667, -75.577741168)","OWS","OWS1","Q036","Age (years)","45 - 54","AGEYR","AGEYR4554",247
2011,"DE","Obesity / Weight Status",25.3,25.3,20.9,30.3,489,"25 - 34",NA,NA,NA,NA,"(39.008830667, -75.577741168)","OWS","OWS1","Q036","Age (years)","25 - 34","AGEYR","AGEYR2534",124
2011,"DE","Obesity / Weight Status",36.1,36.1,32.1,40.3,993,"55 - 64",NA,NA,NA,NA,"(39.008830667, -75.577741168)","OWS","OWS1","Q036","Age (years)","55 - 64","AGEYR","AGEYR5564",359
2011,"DE","Obesity / Weight Status",14.2,14.2,9.1,21.5,235,"18 - 24",NA,NA,NA,NA,"(39.008830667, -75.577741168)","OWS","OWS1","Q036","Age (years)","18 - 24","AGEYR","AGEYR1824",34
2011,"DE","Obesity / Weight Status",28.9,28.9,25.9,32.1,1482,"65 or older",NA,NA,NA,NA,"(39.008830667, -75.577741168)","OWS","OWS1","Q036","Age (years)","65 or older","AGEYR","AGEYR65PLUS",429
2011,"DE","Obesity / Weight Status",33.2,33.2,28.3,38.4,546,"35 - 44",NA,NA,NA,NA,"(39.008830667, -75.577741168)","OWS","OWS1","Q036","Age (years)","35 - 44","AGEYR","AGEYR3544",182
2011,"DE","Obesity / Weight Status",35.2,35.2,28.5,42.5,286,NA,"Less than high school",NA,NA,NA,"(39.008830667, -75.577741168)","OWS","OWS1","Q036","Education","Less than high school","EDU","EDUHS",101
2011,"DE","Obesity / Weight Status",24.1,24.1,21.3,27.2,1601,NA,"College graduate",NA,NA,NA,"(39.008830667, -75.577741168)","OWS","OWS1","Q036","Education","College graduate","EDU","EDUCOGRAD",386
2011,"DE","Obesity / Weight Status",27.9,27.9,24.8,31.3,1374,NA,"High school graduate",NA,NA,NA,"(39.008830667, -75.577741168)","OWS","OWS1","Q036","Education","High school graduate","EDU","EDUHSGRAD",384
2011,"DE","Obesity / Weight Status",30.9,30.9,27.5,34.6,1260,NA,"Some college or technical school",NA,NA,NA,"(39.008830667, -75.577741168)","OWS","OWS1","Q036","Education","Some college or technical school","EDU","EDUCOTEC",390
2011,"DE","Obesity / Weight Status",29,29,26.2,31.9,1788,NA,NA,"Male",NA,NA,"(39.008830667, -75.577741168)","OWS","OWS1","Q036","Gender","Male","GEN","MALE",519
2011,"DE","Obesity / Weight Status",28.6,28.6,26.2,31.1,2742,NA,NA,"Female",NA,NA,"(39.008830667, -75.577741168)","OWS","OWS1","Q036","Gender","Female","GEN","FEMALE",785
2011,"DE","Obesity / Weight Status",33.5,33.5,27.6,39.9,495,NA,NA,NA,"Less than $15,000",NA,"(39.008830667, -75.577741168)","OWS","OWS1","Q036","Income","Less than $15,000","INC","INCLESS15",166
2011,"DE","Obesity / Weight Status",27,27,23.9,30.4,1199,NA,NA,NA,"$75,000 or greater",NA,"(39.008830667, -75.577741168)","OWS","OWS1","Q036","Income","$75,000 or greater","INC","INC75PLUS",324
2011,"DE","Obesity / Weight Status",26.4,26.4,22.3,30.9,684,NA,NA,NA,"$50,000 - $74,999",NA,"(39.008830667, -75.577741168)","OWS","OWS1","Q036","Income","$50,000 - $74,999","INC","INC5075",181
2011,"DE","Obesity / Weight Status",22,22,17.4,27.4,674,NA,NA,NA,"Data not reported",NA,"(39.008830667, -75.577741168)","OWS","OWS1","Q036","Income","Data not reported","INC","INCNR",149
2011,"DE","Obesity / Weight Status",32.3,32.3,26.9,38.1,598,NA,NA,NA,"$35,000 - $49,999",NA,"(39.008830667, -75.577741168)","OWS","OWS1","Q036","Income","$35,000 - $49,999","INC","INC3550",194
2011,"DE","Obesity / Weight Status",31,31,24.6,38.2,374,NA,NA,NA,"$25,000 - $34,999",NA,"(39.008830667, -75.577741168)","OWS","OWS1","Q036","Income","$25,000 - $34,999","INC","INC2535",116
2011,"DE","Obesity / Weight Status",35.6,35.6,29.8,41.9,506,NA,NA,NA,"$15,000 - $24,999",NA,"(39.008830667, -75.577741168)","OWS","OWS1","Q036","Income","$15,000 - $24,999","INC","INC1525",181
2011,"DE","Obesity / Weight Status",22.4,22.4,14.3,33.4,130,NA,NA,NA,NA,"Hispanic","(39.008830667, -75.577741168)","OWS","OWS1","Q036","Race/Ethnicity","Hispanic","RACE","RACEHIS",30
2011,"DE","Obesity / Weight Status",2.1,2.1,0.4,11.6,63,NA,NA,NA,NA,"Asian","(39.008830667, -75.577741168)","OWS","OWS1","Q036","Race/Ethnicity","Asian","RACE","RACEASN",2
2011,"DE","Obesity / Weight Status",27.2,27.2,25.2,29.3,3501,NA,NA,NA,NA,"Non-Hispanic White","(39.008830667, -75.577741168)","OWS","OWS1","Q036","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",953
2011,"DE","Obesity / Weight Status",36.5,36.5,24.4,50.5,77,NA,NA,NA,NA,"2 or more races","(39.008830667, -75.577741168)","OWS","OWS1","Q036","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",29
2011,"DE","Obesity / Weight Status",38.2,38.2,33.2,43.5,649,NA,NA,NA,NA,"Non-Hispanic Black","(39.008830667, -75.577741168)","OWS","OWS1","Q036","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",248
2011,"FL","Obesity / Weight Status",23.4,23.4,21.5,25.3,4690,"65 or older",NA,NA,NA,NA,"(28.932040377, -81.928960539)","OWS","OWS1","Q036","Age (years)","65 or older","AGEYR","AGEYR65PLUS",1098
2011,"FL","Obesity / Weight Status",31.2,31.2,28.5,34,2503,"55 - 64",NA,NA,NA,NA,"(28.932040377, -81.928960539)","OWS","OWS1","Q036","Age (years)","55 - 64","AGEYR","AGEYR5564",781
2011,"FL","Obesity / Weight Status",10.7,10.7,7.9,14.3,464,"18 - 24",NA,NA,NA,NA,"(28.932040377, -81.928960539)","OWS","OWS1","Q036","Age (years)","18 - 24","AGEYR","AGEYR1824",50
2011,"FL","Obesity / Weight Status",25.9,25.9,22.3,29.8,973,"25 - 34",NA,NA,NA,NA,"(28.932040377, -81.928960539)","OWS","OWS1","Q036","Age (years)","25 - 34","AGEYR","AGEYR2534",253
2011,"FL","Obesity / Weight Status",34.3,34.3,31.3,37.5,1933,"45 - 54",NA,NA,NA,NA,"(28.932040377, -81.928960539)","OWS","OWS1","Q036","Age (years)","45 - 54","AGEYR","AGEYR4554",664
2011,"FL","Obesity / Weight Status",29.9,29.9,26.5,33.5,1207,"35 - 44",NA,NA,NA,NA,"(28.932040377, -81.928960539)","OWS","OWS1","Q036","Age (years)","35 - 44","AGEYR","AGEYR3544",361
2011,"FL","Obesity / Weight Status",27.5,27.5,25.2,29.9,3594,NA,"High school graduate",NA,NA,NA,"(28.932040377, -81.928960539)","OWS","OWS1","Q036","Education","High school graduate","EDU","EDUHSGRAD",989
2011,"FL","Obesity / Weight Status",21.1,21.1,19.3,22.9,3793,NA,"College graduate",NA,NA,NA,"(28.932040377, -81.928960539)","OWS","OWS1","Q036","Education","College graduate","EDU","EDUCOGRAD",801
2011,"FL","Obesity / Weight Status",32.7,32.7,28.7,37,1152,NA,"Less than high school",NA,NA,NA,"(28.932040377, -81.928960539)","OWS","OWS1","Q036","Education","Less than high school","EDU","EDUHS",377
